service_date,route_id,trip_id,stop_id,arrival_time,departure_time,stop_sequence,direction_id,direction
2025-01-08,Red,trip_02704,stop_005,09:04:00,09:05:00,5,0,Outbound
2025-01-09,Orange,trip_02705,stop_006,10:05:00,10:06:00,6,1,Inbound
2025-01-10,Red,trip_02706,stop_007,11:06:00,11:07:00,7,0,Outbound
2025-01-11,Orange,trip_02707,stop_008,12:07:00,12:08:00,8,1,Inbound
2025-01-12,Red,trip_02708,stop_009,13:08:00,13:09:00,9,0,Outbound
2025-01-13,Orange,trip_02709,stop_010,14:09:00,14:10:00,10,1,Inbound
2025-01-14,Red,trip_02710,stop_011,15:10:00,15:11:00,11,0,Outbound
2025-01-15,Orange,trip_02711,stop_012,16:11:00,16:12:00,12,1,Inbound
2025-01-16,Red,trip_02712,stop_013,17:12:00,17:13:00,13,0,Outbound
2025-01-17,Orange,trip_02713,stop_014,18:13:00,18:14:00,14,1,Inbound
2025-01-18,Red,trip_02714,stop_015,19:14:00,19:15:00,15,0,Outbound
2025-01-19,Orange,trip_02715,stop_016,20:15:00,20:16:00,16,1,Inbound
2025-01-20,Red,trip_02716,stop_017,21:16:00,21:17:00,17,0,Outbound
2025-01-21,Orange,trip_02717,stop_018,22:17:00,22:18:00,18,1,Inbound
2025-01-22,Red,trip_02718,stop_019,05:18:00,05:19:00,19,0,Outbound
2025-01-23,Orange,trip_02719,stop_020,06:19:00,06:20:00,20,1,Inbound
2025-01-24,Red,trip_02720,stop_021,07:20:00,07:21:00,21,0,Outbound
2025-01-25,Orange,trip_02721,stop_022,08:21:00,08:22:00,22,1,Inbound
2025-01-26,Red,trip_02722,stop_023,09:22:00,09:23:00,23,0,Outbound
2025-01-27,Orange,trip_02723,stop_024,10:23:00,10:24:00,24,1,Inbound
2025-01-28,Red,trip_02724,stop_025,11:24:00,11:25:00,25,0,Outbound
2025-01-29,Orange,trip_02725,stop_026,12:25:00,12:26:00,1,1,Inbound
2025-01-30,Red,trip_02726,stop_027,13:26:00,13:27:00,2,0,Outbound
2025-01-31,Orange,trip_02727,stop_028,14:27:00,14:28:00,3,1,Inbound
2025-01-01,Red,trip_02728,stop_029,15:28:00,15:29:00,4,0,Outbound
2025-01-02,Orange,trip_02729,stop_030,16:29:00,16:30:00,5,1,Inbound
2025-01-03,Red,trip_02730,stop_001,17:30:00,17:31:00,6,0,Outbound
2025-01-04,Orange,trip_02731,stop_002,18:31:00,18:32:00,7,1,Inbound
2025-01-05,Red,trip_02732,stop_003,19:32:00,19:33:00,8,0,Outbound
2025-01-06,Orange,trip_02733,stop_004,20:33:00,20:34:00,9,1,Inbound
2025-01-07,Red,trip_02734,stop_005,21:34:00,21:35:00,10,0,Outbound
2025-01-08,Orange,trip_02735,stop_006,22:35:00,22:36:00,11,1,Inbound
2025-01-09,Red,trip_02736,stop_007,05:36:00,05:37:00,12,0,Outbound
2025-01-10,Orange,trip_02737,stop_008,06:37:00,06:38:00,13,1,Inbound
2025-01-11,Red,trip_02738,stop_009,07:38:00,07:39:00,14,0,Outbound
2025-01-12,Orange,trip_02739,stop_010,08:39:00,08:40:00,15,1,Inbound
2025-01-13,Red,trip_02740,stop_011,09:40:00,09:41:00,16,0,Outbound
2025-01-14,Orange,trip_02741,stop_012,10:41:00,10:42:00,17,1,Inbound
2025-01-15,Red,trip_02742,stop_013,11:42:00,11:43:00,18,0,Outbound
2025-01-16,Orange,trip_02743,stop_014,12:43:00,12:44:00,19,1,Inbound
2025-01-17,Red,trip_02744,stop_015,13:44:00,13:45:00,20,0,Outbound
2025-01-18,Orange,trip_02745,stop_016,14:45:00,14:46:00,21,1,Inbound
2025-01-19,Red,trip_02746,stop_017,15:46:00,15:47:00,22,0,Outbound
2025-01-20,Orange,trip_02747,stop_018,16:47:00,16:48:00,23,1,Inbound
2025-01-21,Red,trip_02748,stop_019,17:48:00,17:49:00,24,0,Outbound
2025-01-22,Orange,trip_02749,stop_020,18:49:00,18:50:00,25,1,Inbound
2025-01-23,Red,trip_02750,stop_021,19:50:00,19:51:00,1,0,Outbound
2025-01-24,Orange,trip_02751,stop_022,20:51:00,20:52:00,2,1,Inbound
2025-01-25,Red,trip_02752,stop_023,21:52:00,21:53:00,3,0,Outbound
2025-01-26,Orange,trip_02753,stop_024,22:53:00,22:54:00,4,1,Inbound
2025-01-27,Red,trip_02754,stop_025,05:54:00,05:55:00,5,0,Outbound
2025-01-28,Orange,trip_02755,stop_026,06:55:00,06:56:00,6,1,Inbound
2025-01-29,Red,trip_02756,stop_027,07:56:00,07:57:00,7,0,Outbound
2025-01-30,Orange,trip_02757,stop_028,08:57:00,08:58:00,8,1,Inbound
2025-01-31,Red,trip_02758,stop_029,09:58:00,09:59:00,9,0,Outbound
2025-01-01,Orange,trip_02759,stop_030,10:59:00,10:00:00,10,1,Inbound
2025-01-02,Red,trip_02760,stop_001,11:00:00,11:01:00,11,0,Outbound
2025-01-03,Orange,trip_02761,stop_002,12:01:00,12:02:00,12,1,Inbound
2025-01-04,Red,trip_02762,stop_003,13:02:00,13:03:00,13,0,Outbound
2025-01-05,Orange,trip_02763,stop_004,14:03:00,14:04:00,14,1,Inbound
2025-01-06,Red,trip_02764,stop_005,15:04:00,15:05:00,15,0,Outbound
2025-01-07,Orange,trip_02765,stop_006,16:05:00,16:06:00,16,1,Inbound
2025-01-08,Red,trip_02766,stop_007,17:06:00,17:07:00,17,0,Outbound
2025-01-09,Orange,trip_02767,stop_008,18:07:00,18:08:00,18,1,Inbound
2025-01-10,Red,trip_02768,stop_009,19:08:00,19:09:00,19,0,Outbound
2025-01-11,Orange,trip_02769,stop_010,20:09:00,20:10:00,20,1,Inbound
2025-01-12,Red,trip_02770,stop_011,21:10:00,21:11:00,21,0,Outbound
2025-01-13,Orange,trip_02771,stop_012,22:11:00,22:12:00,22,1,Inbound
2025-01-14,Red,trip_02772,stop_013,05:12:00,05:13:00,23,0,Outbound
2025-01-15,Orange,trip_02773,stop_014,06:13:00,06:14:00,24,1,Inbound
2025-01-16,Red,trip_02774,stop_015,07:14:00,07:15:00,25,0,Outbound
2025-01-17,Orange,trip_02775,stop_016,08:15:00,08:16:00,1,1,Inbound
2025-01-18,Red,trip_02776,stop_017,09:16:00,09:17:00,2,0,Outbound
2025-01-19,Orange,trip_02777,stop_018,10:17:00,10:18:00,3,1,Inbound
2025-01-20,Red,trip_02778,stop_019,11:18:00,11:19:00,4,0,Outbound
2025-01-21,Orange,trip_02779,stop_020,12:19:00,12:20:00,5,1,Inbound
2025-01-22,Red,trip_02780,stop_021,13:20:00,13:21:00,6,0,Outbound
2025-01-23,Orange,trip_02781,stop_022,14:21:00,14:22:00,7,1,Inbound
2025-01-24,Red,trip_02782,stop_023,15:22:00,15:23:00,8,0,Outbound
2025-01-25,Orange,trip_02783,stop_024,16:23:00,16:24:00,9,1,Inbound
2025-01-26,Red,trip_02784,stop_025,17:24:00,17:25:00,10,0,Outbound
2025-01-27,Orange,trip_02785,stop_026,18:25:00,18:26:00,11,1,Inbound
2025-01-28,Red,trip_02786,stop_027,19:26:00,19:27:00,12,0,Outbound
2025-01-29,Orange,trip_02787,stop_028,20:27:00,20:28:00,13,1,Inbound
2025-01-30,Red,trip_02788,stop_029,21:28:00,21:29:00,14,0,Outbound
2025-01-31,Orange,trip_02789,stop_030,22:29:00,22:30:00,15,1,Inbound
2025-01-01,Red,trip_02790,stop_001,05:30:00,05:31:00,16,0,Outbound
2025-01-02,Orange,trip_02791,stop_002,06:31:00,06:32:00,17,1,Inbound
2025-01-03,Red,trip_02792,stop_003,07:32:00,07:33:00,18,0,Outbound
2025-01-04,Orange,trip_02793,stop_004,08:33:00,08:34:00,19,1,Inbound
2025-01-05,Red,trip_02794,stop_005,09:34:00,09:35:00,20,0,Outbound
2025-01-06,Orange,trip_02795,stop_006,10:35:00,10:36:00,21,1,Inbound
2025-01-07,Red,trip_02796,stop_007,11:36:00,11:37:00,22,0,Outbound
2025-01-08,Orange,trip_02797,stop_008,12:37:00,12:38:00,23,1,Inbound
2025-01-09,Red,trip_02798,stop_009,13:38:00,13:39:00,24,0,Outbound
2025-01-10,Orange,trip_02799,stop_010,14:39:00,14:40:00,25,1,Inbound
2025-01-11,Red,trip_02800,stop_011,15:40:00,15:41:00,1,0,Outbound
2025-01-12,Orange,trip_02801,stop_012,16:41:00,16:42:00,2,1,Inbound
2025-01-13,Red,trip_02802,stop_013,17:42:00,17:43:00,3,0,Outbound
2025-01-14,Orange,trip_02803,stop_014,18:43:00,18:44:00,4,1,Inbound
2025-01-15,Red,trip_02804,stop_015,19:44:00,19:45:00,5,0,Outbound
2025-01-16,Orange,trip_02805,stop_016,20:45:00,20:46:00,6,1,Inbound
2025-01-17,Red,trip_02806,stop_017,21:46:00,21:47:00,7,0,Outbound
2025-01-18,Orange,trip_02807,stop_018,22:47:00,22:48:00,8,1,Inbound
2025-01-19,Red,trip_02808,stop_019,05:48:00,05:49:00,9,0,Outbound
2025-01-20,Orange,trip_02809,stop_020,06:49:00,06:50:00,10,1,Inbound
2025-01-21,Red,trip_02810,stop_021,07:50:00,07:51:00,11,0,Outbound
2025-01-22,Orange,trip_02811,stop_022,08:51:00,08:52:00,12,1,Inbound
2025-01-23,Red,trip_02812,stop_023,09:52:00,09:53:00,13,0,Outbound
2025-01-24,Orange,trip_02813,stop_024,10:53:00,10:54:00,14,1,Inbound
2025-01-25,Red,trip_02814,stop_025,11:54:00,11:55:00,15,0,Outbound
2025-01-26,Orange,trip_02815,stop_026,12:55:00,12:56:00,16,1,Inbound
2025-01-27,Red,trip_02816,stop_027,13:56:00,13:57:00,17,0,Outbound
2025-01-28,Orange,trip_02817,stop_028,14:57:00,14:58:00,18,1,Inbound
2025-01-29,Red,trip_02818,stop_029,15:58:00,15:59:00,19,0,Outbound
2025-01-30,Orange,trip_02819,stop_030,16:59:00,16:00:00,20,1,Inbound
2025-01-31,Red,trip_02820,stop_001,17:00:00,17:01:00,21,0,Outbound
2025-01-01,Orange,trip_02821,stop_002,18:01:00,18:02:00,22,1,Inbound
2025-01-02,Red,trip_02822,stop_003,19:02:00,19:03:00,23,0,Outbound
2025-01-03,Orange,trip_02823,stop_004,20:03:00,20:04:00,24,1,Inbound
2025-01-04,Red,trip_02824,stop_005,21:04:00,21:05:00,25,0,Outbound
2025-01-05,Orange,trip_02825,stop_006,22:05:00,22:06:00,1,1,Inbound
2025-01-06,Red,trip_02826,stop_007,05:06:00,05:07:00,2,0,Outbound
2025-01-07,Orange,trip_02827,stop_008,06:07:00,06:08:00,3,1,Inbound
2025-01-08,Red,trip_02828,stop_009,07:08:00,07:09:00,4,0,Outbound
2025-01-09,Orange,trip_02829,stop_010,08:09:00,08:10:00,5,1,Inbound
2025-01-10,Red,trip_02830,stop_011,09:10:00,09:11:00,6,0,Outbound
2025-01-11,Orange,trip_02831,stop_012,10:11:00,10:12:00,7,1,Inbound
2025-01-12,Red,trip_02832,stop_013,11:12:00,11:13:00,8,0,Outbound
2025-01-13,Orange,trip_02833,stop_014,12:13:00,12:14:00,9,1,Inbound
2025-01-14,Red,trip_02834,stop_015,13:14:00,13:15:00,10,0,Outbound
2025-01-15,Orange,trip_02835,stop_016,14:15:00,14:16:00,11,1,Inbound
2025-01-16,Red,trip_02836,stop_017,15:16:00,15:17:00,12,0,Outbound
2025-01-17,Orange,trip_02837,stop_018,16:17:00,16:18:00,13,1,Inbound
2025-01-18,Red,trip_02838,stop_019,17:18:00,17:19:00,14,0,Outbound
2025-01-19,Orange,trip_02839,stop_020,18:19:00,18:20:00,15,1,Inbound
2025-01-20,Red,trip_02840,stop_021,19:20:00,19:21:00,16,0,Outbound
2025-01-21,Orange,trip_02841,stop_022,20:21:00,20:22:00,17,1,Inbound
2025-01-22,Red,trip_02842,stop_023,21:22:00,21:23:00,18,0,Outbound
2025-01-23,Orange,trip_02843,stop_024,22:23:00,22:24:00,19,1,Inbound
2025-01-24,Red,trip_02844,stop_025,05:24:00,05:25:00,20,0,Outbound
2025-01-25,Orange,trip_02845,stop_026,06:25:00,06:26:00,21,1,Inbound
2025-01-26,Red,trip_02846,stop_027,07:26:00,07:27:00,22,0,Outbound
2025-01-27,Orange,trip_02847,stop_028,08:27:00,08:28:00,23,1,Inbound
2025-01-28,Red,trip_02848,stop_029,09:28:00,09:29:00,24,0,Outbound
2025-01-29,Orange,trip_02849,stop_030,10:29:00,10:30:00,25,1,Inbound
2025-01-30,Red,trip_02850,stop_001,11:30:00,11:31:00,1,0,Outbound
2025-01-31,Orange,trip_02851,stop_002,12:31:00,12:32:00,2,1,Inbound
2025-01-01,Red,trip_02852,stop_003,13:32:00,13:33:00,3,0,Outbound
2025-01-02,Orange,trip_02853,stop_004,14:33:00,14:34:00,4,1,Inbound
2025-01-03,Red,trip_02854,stop_005,15:34:00,15:35:00,5,0,Outbound
2025-01-04,Orange,trip_02855,stop_006,16:35:00,16:36:00,6,1,Inbound
2025-01-05,Red,trip_02856,stop_007,17:36:00,17:37:00,7,0,Outbound
2025-01-06,Orange,trip_02857,stop_008,18:37:00,18:38:00,8,1,Inbound
2025-01-07,Red,trip_02858,stop_009,19:38:00,19:39:00,9,0,Outbound
2025-01-08,Orange,trip_02859,stop_010,20:39:00,20:40:00,10,1,Inbound
2025-01-09,Red,trip_02860,stop_011,21:40:00,21:41:00,11,0,Outbound
2025-01-10,Orange,trip_02861,stop_012,22:41:00,22:42:00,12,1,Inbound
2025-01-11,Red,trip_02862,stop_013,05:42:00,05:43:00,13,0,Outbound
2025-01-12,Orange,trip_02863,stop_014,06:43:00,06:44:00,14,1,Inbound
2025-01-13,Red,trip_02864,stop_015,07:44:00,07:45:00,15,0,Outbound
2025-01-14,Orange,trip_02865,stop_016,08:45:00,08:46:00,16,1,Inbound
2025-01-15,Red,trip_02866,stop_017,09:46:00,09:47:00,17,0,Outbound
2025-01-16,Orange,trip_02867,stop_018,10:47:00,10:48:00,18,1,Inbound
2025-01-17,Red,trip_02868,stop_019,11:48:00,11:49:00,19,0,Outbound
2025-01-18,Orange,trip_02869,stop_020,12:49:00,12:50:00,20,1,Inbound
2025-01-19,Red,trip_02870,stop_021,13:50:00,13:51:00,21,0,Outbound
2025-01-20,Orange,trip_02871,stop_022,14:51:00,14:52:00,22,1,Inbound
2025-01-21,Red,trip_02872,stop_023,15:52:00,15:53:00,23,0,Outbound
2025-01-22,Orange,trip_02873,stop_024,16:53:00,16:54:00,24,1,Inbound
2025-01-23,Red,trip_02874,stop_025,17:54:00,17:55:00,25,0,Outbound
2025-01-24,Orange,trip_02875,stop_026,18:55:00,18:56:00,1,1,Inbound
2025-01-25,Red,trip_02876,stop_027,19:56:00,19:57:00,2,0,Outbound
2025-01-26,Orange,trip_02877,stop_028,20:57:00,20:58:00,3,1,Inbound
2025-01-27,Red,trip_02878,stop_029,21:58:00,21:59:00,4,0,Outbound
2025-01-28,Orange,trip_02879,stop_030,22:59:00,22:00:00,5,1,Inbound
2025-01-29,Red,trip_02880,stop_001,05:00:00,05:01:00,6,0,Outbound
2025-01-30,Orange,trip_02881,stop_002,06:01:00,06:02:00,7,1,Inbound
2025-01-31,Red,trip_02882,stop_003,07:02:00,07:03:00,8,0,Outbound
2025-01-01,Orange,trip_02883,stop_004,08:03:00,08:04:00,9,1,Inbound
2025-01-02,Red,trip_02884,stop_005,09:04:00,09:05:00,10,0,Outbound
2025-01-03,Orange,trip_02885,stop_006,10:05:00,10:06:00,11,1,Inbound
2025-01-04,Red,trip_02886,stop_007,11:06:00,11:07:00,12,0,Outbound
2025-01-05,Orange,trip_02887,stop_008,12:07:00,12:08:00,13,1,Inbound
2025-01-06,Red,trip_02888,stop_009,13:08:00,13:09:00,14,0,Outbound
2025-01-07,Orange,trip_02889,stop_010,14:09:00,14:10:00,15,1,Inbound
2025-01-08,Red,trip_02890,stop_011,15:10:00,15:11:00,16,0,Outbound
2025-01-09,Orange,trip_02891,stop_012,16:11:00,16:12:00,17,1,Inbound
2025-01-10,Red,trip_02892,stop_013,17:12:00,17:13:00,18,0,Outbound
2025-01-11,Orange,trip_02893,stop_014,18:13:00,18:14:00,19,1,Inbound
2025-01-12,Red,trip_02894,stop_015,19:14:00,19:15:00,20,0,Outbound
2025-01-13,Orange,trip_02895,stop_016,20:15:00,20:16:00,21,1,Inbound
2025-01-14,Red,trip_02896,stop_017,21:16:00,21:17:00,22,0,Outbound
2025-01-15,Orange,trip_02897,stop_018,22:17:00,22:18:00,23,1,Inbound
2025-01-16,Red,trip_02898,stop_019,05:18:00,05:19:00,24,0,Outbound
2025-01-17,Orange,trip_02899,stop_020,06:19:00,06:20:00,25,1,Inbound
2025-01-18,Red,trip_02900,stop_021,07:20:00,07:21:00,1,0,Outbound
2025-01-19,Orange,trip_02901,stop_022,08:21:00,08:22:00,2,1,Inbound
2025-01-20,Red,trip_02902,stop_023,09:22:00,09:23:00,3,0,Outbound
2025-01-21,Orange,trip_02903,stop_024,10:23:00,10:24:00,4,1,Inbound
2025-01-22,Red,trip_02904,stop_025,11:24:00,11:25:00,5,0,Outbound
2025-01-23,Orange,trip_02905,stop_026,12:25:00,12:26:00,6,1,Inbound
2025-01-24,Red,trip_02906,stop_027,13:26:00,13:27:00,7,0,Outbound
2025-01-25,Orange,trip_02907,stop_028,14:27:00,14:28:00,8,1,Inbound
2025-01-26,Red,trip_02908,stop_029,15:28:00,15:29:00,9,0,Outbound
2025-01-27,Orange,trip_02909,stop_030,16:29:00,16:30:00,10,1,Inbound
2025-01-28,Red,trip_02910,stop_001,17:30:00,17:31:00,11,0,Outbound
2025-01-29,Orange,trip_02911,stop_002,18:31:00,18:32:00,12,1,Inbound
2025-01-30,Red,trip_02912,stop_003,19:32:00,19:33:00,13,0,Outbound
2025-01-31,Orange,trip_02913,stop_004,20:33:00,20:34:00,14,1,Inbound
2025-01-01,Red,trip_02914,stop_005,21:34:00,21:35:00,15,0,Outbound
2025-01-02,Orange,trip_02915,stop_006,22:35:00,22:36:00,16,1,Inbound
2025-01-03,Red,trip_02916,stop_007,05:36:00,05:37:00,17,0,Outbound
2025-01-04,Orange,trip_02917,stop_008,06:37:00,06:38:00,18,1,Inbound
2025-01-05,Red,trip_02918,stop_009,07:38:00,07:39:00,19,0,Outbound
2025-01-06,Orange,trip_02919,stop_010,08:39:00,08:40:00,20,1,Inbound
2025-01-07,Red,trip_02920,stop_011,09:40:00,09:41:00,21,0,Outbound
2025-01-08,Orange,trip_02921,stop_012,10:41:00,10:42:00,22,1,Inbound
2025-01-09,Red,trip_02922,stop_013,11:42:00,11:43:00,23,0,Outbound
2025-01-10,Orange,trip_02923,stop_014,12:43:00,12:44:00,24,1,Inbound
2025-01-11,Red,trip_02924,stop_015,13:44:00,13:45:00,25,0,Outbound
2025-01-12,Orange,trip_02925,stop_016,14:45:00,14:46:00,1,1,Inbound
2025-01-13,Red,trip_02926,stop_017,15:46:00,15:47:00,2,0,Outbound
2025-01-14,Orange,trip_02927,stop_018,16:47:00,16:48:00,3,1,Inbound
2025-01-15,Red,trip_02928,stop_019,17:48:00,17:49:00,4,0,Outbound
2025-01-16,Orange,trip_02929,stop_020,18:49:00,18:50:00,5,1,Inbound
2025-01-17,Red,trip_02930,stop_021,19:50:00,19:51:00,6,0,Outbound
2025-01-18,Orange,trip_02931,stop_022,20:51:00,20:52:00,7,1,Inbound
2025-01-19,Red,trip_02932,stop_023,21:52:00,21:53:00,8,0,Outbound
2025-01-20,Orange,trip_02933,stop_024,22:53:00,22:54:00,9,1,Inbound
2025-01-21,Red,trip_02934,stop_025,05:54:00,05:55:00,10,0,Outbound
2025-01-22,Orange,trip_02935,stop_026,06:55:00,06:56:00,11,1,Inbound
2025-01-23,Red,trip_02936,stop_027,07:56:00,07:57:00,12,0,Outbound
2025-01-24,Orange,trip_02937,stop_028,08:57:00,08:58:00,13,1,Inbound
2025-01-25,Red,trip_02938,stop_029,09:58:00,09:59:00,14,0,Outbound
2025-01-26,Orange,trip_02939,stop_030,10:59:00,10:00:00,15,1,Inbound
2025-01-27,Red,trip_02940,stop_001,11:00:00,11:01:00,16,0,Outbound
2025-01-28,Orange,trip_02941,stop_002,12:01:00,12:02:00,17,1,Inbound
2025-01-29,Red,trip_02942,stop_003,13:02:00,13:03:00,18,0,Outbound
2025-01-30,Orange,trip_02943,stop_004,14:03:00,14:04:00,19,1,Inbound
2025-01-31,Red,trip_02944,stop_005,15:04:00,15:05:00,20,0,Outbound
2025-01-01,Orange,trip_02945,stop_006,16:05:00,16:06:00,21,1,Inbound
2025-01-02,Red,trip_02946,stop_007,17:06:00,17:07:00,22,0,Outbound
2025-01-03,Orange,trip_02947,stop_008,18:07:00,18:08:00,23,1,Inbound
2025-01-04,Red,trip_02948,stop_009,19:08:00,19:09:00,24,0,Outbound
2025-01-05,Orange,trip_02949,stop_010,20:09:00,20:10:00,25,1,Inbound
2025-01-06,Red,trip_02950,stop_011,21:10:00,21:11:00,1,0,Outbound
2025-01-07,Orange,trip_02951,stop_012,22:11:00,22:12:00,2,1,Inbound
2025-01-08,Red,trip_02952,stop_013,05:12:00,05:13:00,3,0,Outbound
2025-01-09,Orange,trip_02953,stop_014,06:13:00,06:14:00,4,1,Inbound
2025-01-10,Red,trip_02954,stop_015,07:14:00,07:15:00,5,0,Outbound
2025-01-11,Orange,trip_02955,stop_016,08:15:00,08:16:00,6,1,Inbound
2025-01-12,Red,trip_02956,stop_017,09:16:00,09:17:00,7,0,Outbound
2025-01-13,Orange,trip_02957,stop_018,10:17:00,10:18:00,8,1,Inbound
2025-01-14,Red,trip_02958,stop_019,11:18:00,11:19:00,9,0,Outbound
2025-01-15,Orange,trip_02959,stop_020,12:19:00,12:20:00,10,1,Inbound
2025-01-16,Red,trip_02960,stop_021,13:20:00,13:21:00,11,0,Outbound
2025-01-17,Orange,trip_02961,stop_022,14:21:00,14:22:00,12,1,Inbound
2025-01-18,Red,trip_02962,stop_023,15:22:00,15:23:00,13,0,Outbound
2025-01-19,Orange,trip_02963,stop_024,16:23:00,16:24:00,14,1,Inbound
2025-01-20,Red,trip_02964,stop_025,17:24:00,17:25:00,15,0,Outbound
2025-01-21,Orange,trip_02965,stop_026,18:25:00,18:26:00,16,1,Inbound
2025-01-22,Red,trip_02966,stop_027,19:26:00,19:27:00,17,0,Outbound
2025-01-23,Orange,trip_02967,stop_028,20:27:00,20:28:00,18,1,Inbound
2025-01-24,Red,trip_02968,stop_029,21:28:00,21:29:00,19,0,Outbound
2025-01-25,Orange,trip_02969,stop_030,22:29:00,22:30:00,20,1,Inbound
2025-01-26,Red,trip_02970,stop_001,05:30:00,05:31:00,21,0,Outbound
2025-01-27,Orange,trip_02971,stop_002,06:31:00,06:32:00,22,1,Inbound
2025-01-28,Red,trip_02972,stop_003,07:32:00,07:33:00,23,0,Outbound
2025-01-29,Orange,trip_02973,stop_004,08:33:00,08:34:00,24,1,Inbound
2025-01-30,Red,trip_02974,stop_005,09:34:00,09:35:00,25,0,Outbound
2025-01-31,Orange,trip_02975,stop_006,10:35:00,10:36:00,1,1,Inbound
2025-01-01,Red,trip_02976,stop_007,11:36:00,11:37:00,2,0,Outbound
2025-01-02,Orange,trip_02977,stop_008,12:37:00,12:38:00,3,1,Inbound
2025-01-03,Red,trip_02978,stop_009,13:38:00,13:39:00,4,0,Outbound
2025-01-04,Orange,trip_02979,stop_010,14:39:00,14:40:00,5,1,Inbound
2025-01-05,Red,trip_02980,stop_011,15:40:00,15:41:00,6,0,Outbound
2025-01-06,Orange,trip_02981,stop_012,16:41:00,16:42:00,7,1,Inbound
2025-01-07,Red,trip_02982,stop_013,17:42:00,17:43:00,8,0,Outbound
2025-01-08,Orange,trip_02983,stop_014,18:43:00,18:44:00,9,1,Inbound
2025-01-09,Red,trip_02984,stop_015,19:44:00,19:45:00,10,0,Outbound
2025-01-10,Orange,trip_02985,stop_016,20:45:00,20:46:00,11,1,Inbound
2025-01-11,Red,trip_02986,stop_017,21:46:00,21:47:00,12,0,Outbound
2025-01-12,Orange,trip_02987,stop_018,22:47:00,22:48:00,13,1,Inbound
2025-01-13,Red,trip_02988,stop_019,05:48:00,05:49:00,14,0,Outbound
2025-01-14,Orange,trip_02989,stop_020,06:49:00,06:50:00,15,1,Inbound
2025-01-15,Red,trip_02990,stop_021,07:50:00,07:51:00,16,0,Outbound
2025-01-16,Orange,trip_02991,stop_022,08:51:00,08:52:00,17,1,Inbound
2025-01-17,Red,trip_02992,stop_023,09:52:00,09:53:00,18,0,Outbound
2025-01-18,Orange,trip_02993,stop_024,10:53:00,10:54:00,19,1,Inbound
2025-01-19,Red,trip_02994,stop_025,11:54:00,11:55:00,20,0,Outbound
2025-01-20,Orange,trip_02995,stop_026,12:55:00,12:56:00,21,1,Inbound
2025-01-21,Red,trip_02996,stop_027,13:56:00,13:57:00,22,0,Outbound
2025-01-22,Orange,trip_02997,stop_028,14:57:00,14:58:00,23,1,Inbound
2025-01-23,Red,trip_02998,stop_029,15:58:00,15:59:00,24,0,Outbound
2025-01-24,Orange,trip_02999,stop_030,16:59:00,16:00:00,25,1,Inbound
2025-01-25,Red,trip_03000,stop_001,17:00:00,17:01:00,1,0,Outbound
2025-01-26,Orange,trip_03001,stop_002,18:01:00,18:02:00,2,1,Inbound
2025-01-27,Red,trip_03002,stop_003,19:02:00,19:03:00,3,0,Outbound
2025-01-28,Orange,trip_03003,stop_004,20:03:00,20:04:00,4,1,Inbound
2025-01-29,Red,trip_03004,stop_005,21:04:00,21:05:00,5,0,Outbound
2025-01-30,Orange,trip_03005,stop_006,22:05:00,22:06:00,6,1,Inbound
2025-01-31,Red,trip_03006,stop_007,05:06:00,05:07:00,7,0,Outbound
2025-01-01,Orange,trip_03007,stop_008,06:07:00,06:08:00,8,1,Inbound
2025-01-02,Red,trip_03008,stop_009,07:08:00,07:09:00,9,0,Outbound
2025-01-03,Orange,trip_03009,stop_010,08:09:00,08:10:00,10,1,Inbound
2025-01-04,Red,trip_03010,stop_011,09:10:00,09:11:00,11,0,Outbound
2025-01-05,Orange,trip_03011,stop_012,10:11:00,10:12:00,12,1,Inbound
2025-01-06,Red,trip_03012,stop_013,11:12:00,11:13:00,13,0,Outbound
2025-01-07,Orange,trip_03013,stop_014,12:13:00,12:14:00,14,1,Inbound
2025-01-08,Red,trip_03014,stop_015,13:14:00,13:15:00,15,0,Outbound
2025-01-09,Orange,trip_03015,stop_016,14:15:00,14:16:00,16,1,Inbound
2025-01-10,Red,trip_03016,stop_017,15:16:00,15:17:00,17,0,Outbound
2025-01-11,Orange,trip_03017,stop_018,16:17:00,16:18:00,18,1,Inbound
2025-01-12,Red,trip_03018,stop_019,17:18:00,17:19:00,19,0,Outbound
2025-01-13,Orange,trip_03019,stop_020,18:19:00,18:20:00,20,1,Inbound
2025-01-14,Red,trip_03020,stop_021,19:20:00,19:21:00,21,0,Outbound
2025-01-15,Orange,trip_03021,stop_022,20:21:00,20:22:00,22,1,Inbound
2025-01-16,Red,trip_03022,stop_023,21:22:00,21:23:00,23,0,Outbound
2025-01-17,Orange,trip_03023,stop_024,22:23:00,22:24:00,24,1,Inbound
2025-01-18,Red,trip_03024,stop_025,05:24:00,05:25:00,25,0,Outbound
2025-01-19,Orange,trip_03025,stop_026,06:25:00,06:26:00,1,1,Inbound
2025-01-20,Red,trip_03026,stop_027,07:26:00,07:27:00,2,0,Outbound
2025-01-21,Orange,trip_03027,stop_028,08:27:00,08:28:00,3,1,Inbound
2025-01-22,Red,trip_03028,stop_029,09:28:00,09:29:00,4,0,Outbound
2025-01-23,Orange,trip_03029,stop_030,10:29:00,10:30:00,5,1,Inbound
2025-01-24,Red,trip_03030,stop_001,11:30:00,11:31:00,6,0,Outbound
2025-01-25,Orange,trip_03031,stop_002,12:31:00,12:32:00,7,1,Inbound
